"You're gonna get what's coming to you.

We're keeping our own lists- but not to whine to your employers.

We will not be cowed."
"The PLAN for invading Mexico:

1. Declare national emergency
2. Invade Mexico
3. Build wall
4. Repatriate 65m Mexicans
5. Repeat as necessary 

#invadeMexico #OperationCatapult #StopWhiteGenocide "
America Lives!
"I am an American because many of my ancestors were in the Colonies before the United States was founded. I am an American because the blood, sweat, and tears of my ancestors helped build this country. I am an American because I am of the same race as the people who founded this country. Crossing an imaginary line in the dirt and being granted citizenship, by a criminal government that seeks to destroy the children of the Whites who founded the United States, does not make someone an American. And simply being born within the borders of the United States does not make someone an American.

As for the blacks, they are not Americans. They did not build this country. Unless you want to say that horses and other beasts of burdens should also be granted American citizenship and be allowed to vote. Even Lincoln wanted to send the blacks back to Africa."
"""Our republican system was meant for a homogeneous people. As long as blacks continue to live with the whites they constitute a threat to the national life. Family life may also collapse and the increase of mixed breed bastards may some day challenge the supremacy of the white man.""

--Abraham Lincoln"
"Being racist is actually, ACTUALLY, VERY GOOD for you.

Being ""racist"" means being aware that your race IS SUPERIOR to other races.

In EVERY respect.

I repeat that again + I throw in the word ""fucking"" after ""every"".

We have higher IQs, we are BEST LOOKING of all humans, we are MOST CIVILIZED and MOST EMPATHETIC (actually also a flaw/weakness of ours, but still)"
"A list of all peoples who deserve a traitors death

1. Zionists
2. Conservatives
3. Liberals
4. Evangelicals
5. Universalists
6. corporatist 
7. jews
8. Globalists
9. MAGAPEDES
10. Any who toss money at international charities."
"""How the Israel Lobby Controls America""



Kick AIPAC out of America.

Jews are subverting America. Stop them!"
This was life in America just 60 years ago. Imagine what it will be like 60 years from now.
"People are absolutely fucking stupid and unfit to continue living.

If you are ok with minorities and faggots and trannimals then you deserve to be put to death in front of your entire family.

If you support the Jews and Israel, you deserve to have your children put to death in front of you.

Have a nice day."
"The Dem Party (ie the Black and Brown Party) here on out will be politicians trying to outdo each other on being the most anti-White. 

It’s time for the GOP to Uncuck and become the Pro-White Party."
"The fact is, if it came to it, the ONLY group capable of the organizational skill, smarts, and righteous fury to challenge a corrupt US elite is WHITE MEN.

And this is why globohomo tirelessly works to snuff out the first signs of defiance from rebellious White men."
"Like many young Americans, I am completely appalled by what is being done to my country. We are being systematically replaced everyday. Degeneracy is rampant. Our political system is totally corrupt. But I am grateful for groups like  that are fighting everyday to reclaim our nation from these dark forces. Time to fight back!"
"How do you explain the Naturalization Act of 1790 which restricted citizenship to ""any alien, being a free white person""? The Page Act of 1875?   Chinese Exclusion Act of 1882? The National Origins Formula? The USA was founded as a homeland for white people. Identity matters.
"
"Mixed-Race People Have More Psychological Disorders



#freespeech #journalism #trump #news #politics"
"Science says everyone loves the white boys. :D

   "
"jews, women, fags and niggers, live in a fantasy world of inferiority. They want whites to be monsters, i say we give them monsters. "
conservatives don’t hate marxists. if they did theyd make a serious effort to challenge them and prevent the present situation. if they did they wouldn’t try to enforce the marxists’ pc rules. the truth is cucks see a lot of merit in the marxist system and like it.
American military uniforms from the early to late 19th century sure have a fine look and style to them compared to the ugly and eyesore ones that are used in the present.
Every girl wants a fascist ❤️
